customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,brand,product_line,product_class,product_size,list_price,standard_cost,Profit,address,state,country,Age,
165,Aldon,Roelofs,Male,61,3/25/1984,Administrative Officer,Argiculture,Mass Customer,N,Yes,12,Trek Bicycles,Road,medium,medium,$290.62,$215.14,$75.48,79291 3rd Circle,NSW,Australia,33,
869,Addia,Abels,Female,7,3/11/1984,Account Representative I,Financial Services,High Net Worth,N,Yes,10,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,$827.16,0 Holy Cross Court,QLD,Australia,33,
770,Zara,Maccaddie,Female,10,2/5/1984,Software Consultant,IT,High Net Worth,N,Yes,13,Norco Bicycles,Road,medium,medium,$543.39,$407.54,$135.85,45314 Pepper Wood Junction,NSW,Australia,33,
1121,Dione,Raithby,Female,30,1/21/1984,Registered Nurse,Health,Mass Customer,N,Yes,3,Giant Bicycles,Standard,high,medium,"$1,129.13",$677.48,$451.65,59 Prentice Lane,QLD,Australia,33,
2363,Bobby,Farmiloe,Male,92,12/30/1983,Nurse,Entertainment,Mass Customer,N,Yes,16,Giant Bicycles,Standard,medium,large,$569.56,$528.43,$41.13,681 Transport Pass,QLD,Australia,34,
1208,Lira,Durn,Female,23,12/26/1983,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15,Trek Bicycles,Road,medium,medium,$533.51,$400.13,$133.38,00 Evergreen Center,VIC,Australia,34,
564,Nettie,Iddy,Female,7,11/7/1983,Operator,Retail,High Net Worth,N,No,7,Solex,Road,medium,medium,$416.98,$312.74,$104.24,23 Hollow Ridge Avenue,QLD,Australia,34,
666,Anselma,Ricardon,Female,82,11/1/1983,Social Worker,Health,High Net Worth,N,Yes,15,Solex,Road,medium,medium,$416.98,$312.74,$104.24,042 Saint Paul Parkway,NSW,Australia,34,
3546,Hally,Pollie,Female,91,9/29/1983,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9,Giant Bicycles,Standard,high,medium,"$1,274.93",$764.96,$509.97,1 Sloan Avenue,NSW,Australia,34,
1031,Roi,Ogden,Male,75,9/15/1983,Junior Executive,Manufacturing,Mass Customer,N,No,6,WeareA2B,Standard,medium,small,$175.89,$131.92,$43.97,4 Ridgeway Court,QLD,Australia,34,
893,Gibby,Fearnley,Male,97,9/11/1983,Geologist I,IT,Mass Customer,N,No,16,Solex,Standard,medium,medium,$441.49,$84.99,$356.50,8360 Washington Avenue,VIC,Australia,34,
2032,Theodore,Chicchelli,Male,98,9/9/1983,Quality Control Specialist,Property,Mass Customer,N,Yes,9,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,$641.64,6 Mariners Cove Center,NSW,Australia,34,
3622,Anetta,Brosenius,Female,84,9/2/1983,Compensation Analyst,Financial Services,Mass Customer,N,No,2,Norco Bicycles,Standard,low,medium,$363.01,$290.41,$72.60,45793 Nancy Plaza,QLD,Australia,34,
2720,Shirline,Yellowlee,Female,0,9/2/1983,Account Coordinator,Retail,High Net Worth,N,No,10,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",2992 Scott Hill,VIC,Australia,34,
150,Bradly,Crosse,Male,6,8/23/1983,Cost Accountant,Financial Services,Affluent Customer,N,No,17,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,"$1,028.76",8498 Hoepker Circle,VIC,Australia,34,
3680,Sawyere,Onele,Male,17,8/11/1983,Accountant I,Retail,High Net Worth,N,No,3,Solex,Road,medium,small,"$1,703.52","$1,516.13",$187.39,36866 Summit Point,VIC,Australia,34,
1054,Natal,Matiewe,Male,27,8/9/1983,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13,WeareA2B,Touring,medium,large,"$1,890.39",$260.14,"$1,630.25",5274 Lindbergh Alley,QLD,Australia,34,
259,Venita,Dymick,Female,70,7/22/1983,Senior Developer,Health,High Net Worth,N,Yes,3,Norco Bicycles,Standard,high,medium,"$1,148.64",$689.18,$459.46,80 Scofield Alley,VIC,Australia,34,
3814,Constancia,Gebbe,Female,10,7/1/1983,VP Product Management,Financial Services,Mass Customer,N,Yes,11,Norco Bicycles,Mountain,low,small,$688.63,$612.88,$75.75,1601 Judy Drive,NSW,Australia,34,
247,Kristal,Joysey,Female,62,5/6/1983,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13,Solex,Standard,medium,medium,"$1,483.20",$99.59,"$1,383.61",05 Dahle Drive,VIC,Australia,34,
3633,Donavon,Ainsby,Male,32,4/18/1983,Biostatistician III,Health,Mass Customer,N,No,5,Norco Bicycles,Road,medium,medium,$543.39,$407.54,$135.85,48 Eagan Avenue,QLD,Australia,34,
2464,Cleve,Jindrak,Male,78,4/6/1983,Speech Pathologist,Retail,Mass Customer,N,No,6,WeareA2B,Touring,medium,medium,"$1,466.68",$363.25,"$1,103.43",2 Dixon Crossing,VIC,Australia,34,
14,Rayshell,Kitteman,Female,85,3/25/1983,Account Executive,Financial Services,Affluent Customer,N,No,6,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,"$1,010.02",88545 Milwaukee Center,VIC,Australia,34,
308,Iver,Dobsons,Male,2,3/9/1983,Database Administrator I,IT,High Net Worth,N,No,4,Trek Bicycles,Standard,medium,large,"$1,469.44",$596.55,$872.89,3 Sheridan Park,NSW,Australia,34,
43,Indira,Belt,Female,38,3/1/1983,Director of Sales,Retail,Mass Customer,N,No,5,WeareA2B,Touring,medium,medium,"$1,466.68",$363.25,"$1,103.43",5484 Hagan Crossing,VIC,Australia,34,
1270,Cullen,Langshaw,Male,72,2/27/1983,Paralegal,Financial Services,Affluent Customer,N,No,10,Norco Bicycles,Road,medium,medium,$544.05,$376.84,$167.21,2 Dayton Center,NSW,Australia,34,
2568,Anna-diana,Slyne,Female,42,2/16/1983,Staff Scientist,Manufacturing,Mass Customer,N,No,18,OHM Cycles,Standard,high,medium,"$2,005.66","$1,203.40",$802.26,86686 Novick Center,VIC,Australia,34,
1655,Prinz,Codman,Male,38,2/15/1983,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,13,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,"$1,028.76",0897 Little Fleur Way,VIC,Australia,34,
2199,Leigha,Ranger,Female,89,2/9/1983,Account Coordinator,Property,High Net Worth,N,Yes,13,Solex,Standard,medium,medium,"$1,151.96",$649.49,$502.47,158 Lindbergh Crossing,VIC,Australia,34,
3667,Nettie,Goghin,Female,3,2/6/1983,Graphic Designer,Retail,Mass Customer,N,Yes,8,Solex,Touring,medium,large,"$2,083.94",$675.03,"$1,408.91",3082 Almo Center,NSW,Australia,34,
2438,Lorianne,Ethersey,Female,76,1/29/1983,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4,Solex,Standard,medium,large,$202.62,$151.96,$50.66,205 Melody Circle,QLD,Australia,34,
1588,Dukey,McCrie,Male,24,1/28/1983,Administrative Officer,IT,High Net Worth,N,Yes,7,Solex,Standard,medium,large,"$1,071.23",$380.74,$690.49,9175 Ryan Street,NSW,Australia,34,
252,Anthea,Ruskin,Female,39,1/24/1983,Account Coordinator,Property,Mass Customer,N,Yes,13,Solex,Standard,medium,medium,$441.49,$84.99,$356.50,59929 West Alley,NSW,Australia,34,
474,Consolata,Clacson,Female,86,1/15/1983,Geologist IV,Entertainment,Affluent Customer,N,No,18,Giant Bicycles,Standard,medium,large,"$1,812.75",$582.48,"$1,230.27",091 Farragut Crossing,VIC,Australia,34,
1100,Cord,Braundt,Male,59,1/2/1983,Engineer I,Manufacturing,Mass Customer,N,No,15,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",$217.51,6170 Buena Vista Way,NSW,Australia,34,
643,Carolee,Butters,Female,48,12/29/1982,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,10,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,$827.16,8 Mariners Cove Drive,NSW,Australia,35,
511,Theo,Tolmie,Female,92,12/2/1982,Dental Hygienist,Health,High Net Worth,N,No,10,Giant Bicycles,Standard,high,medium,"$1,179.00",$707.40,$471.60,6865 Duke Trail,NSW,Australia,35,
181,Pavla,Braunle,Female,49,11/21/1982,Senior Editor,Manufacturing,Mass Customer,N,No,9,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,0 Orin Place,QLD,Australia,35,
2914,Jessamine,Brazear,Female,76,11/6/1982,Health Coach IV,Health,Affluent Customer,N,Yes,11,Trek Bicycles,Road,medium,medium,$290.62,$215.14,$75.48,01459 Fremont Place,NSW,Australia,35,
878,Clarence,Silby,Male,31,11/1/1982,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",29 Portage Street,QLD,Australia,35,
1885,Jerome,Sheavills,Male,18,10/27/1982,Software Consultant,Health,High Net Worth,N,Yes,11,Giant Bicycles,Standard,high,small,"$1,977.36","$1,759.85",$217.51,360 Troy Parkway,VIC,Australia,35,
1642,Nollie,Matteoli,Male,97,10/11/1982,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,$737.57,8012 American Parkway,NSW,Australia,35,
775,Nikita,Kilby,Male,66,9/21/1982,Accounting Assistant IV,Manufacturing,Affluent Customer,N,No,4,Giant Bicycles,Standard,medium,medium,$642.70,$211.37,$431.33,6 Northfield Point,VIC,Australia,35,
1139,Shellysheldon,Wickey,Male,52,9/15/1982,Editor,Manufacturing,Mass Customer,N,Yes,16,Giant Bicycles,Standard,medium,medium,$642.70,$211.37,$431.33,7 Springview Lane,NSW,Australia,35,
3060,Milton,Gorini,Male,28,9/14/1982,VP Accounting,Financial Services,Mass Customer,N,Yes,6,Solex,Standard,medium,medium,$478.16,$298.72,$179.44,5811 Hanson Lane,NSW,Australia,35,
1970,Carl,Eyre,Male,51,8/23/1982,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7,Giant Bicycles,Standard,high,medium,"$1,274.93",$764.96,$509.97,69 Hovde Plaza,NSW,Australia,35,
3078,Mariel,Blacksell,Female,54,8/16/1982,Safety Technician III,Retail,Mass Customer,N,No,7,Solex,Standard,medium,medium,"$1,577.53",$826.51,$751.02,25503 Evergreen Drive,QLD,Australia,35,
2982,Celisse,McCloughen,Female,30,8/8/1982,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,11,Trek Bicycles,Standard,high,medium,$495.72,$297.43,$198.29,1 Morning Circle,NSW,Australia,35,
2623,Zackariah,Catteroll,Male,42,7/28/1982,Media Manager III,Property,Mass Customer,N,Yes,15,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,8 Moland Pass,NSW,Australia,35,
3278,Marcel,Eddolls,Male,66,6/22/1982,VP Product Management,Financial Services,Affluent Customer,N,No,9,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,$90.10,00 Mockingbird Junction,NSW,Australia,35,
3464,Etheline,Gerretsen,Female,38,6/9/1982,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",9 Debs Trail,QLD,Australia,35,
989,Caralie,Morfett,Female,43,5/24/1982,Project Manager,Financial Services,Mass Customer,N,No,17,Norco Bicycles,Standard,low,medium,$363.01,$290.41,$72.60,7395 Blackbird Lane,NSW,Australia,35,
1400,Rikki,Eytel,Female,51,5/23/1982,Senior Developer,Manufacturing,Affluent Customer,N,Yes,7,Solex,Road,medium,large,"$1,777.80",$820.78,$957.02,7837 Derek Street,NSW,Australia,35,
2373,Cordy,Readshall,Female,51,5/22/1982,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16,Solex,Road,medium,large,"$1,777.80",$820.78,$957.02,60424 Bultman Terrace,NSW,Australia,35,
3383,Dane,Swansbury,Male,47,4/5/1982,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",$152.55,567 Scott Park,QLD,Australia,35,
117,Nance,Suttling,Female,75,2/23/1982,Marketing Manager,Manufacturing,Mass Customer,N,No,15,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",$195.34,70 Erie Street,QLD,Australia,35,
2139,Carolina,Brands,Female,87,2/6/1982,Accountant II,IT,Affluent Customer,N,Yes,7,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,$445.21,95 Almo Junction,NSW,Australia,35,
3894,Burgess,Diaper,Male,70,2/2/1982,Health Coach II,IT,Affluent Customer,N,No,10,Norco Bicycles,Standard,low,medium,$958.74,$748.90,$209.84,3 Corscot Hill,QLD,Australia,35,
3906,Bronny,Claige,Male,87,1/29/1982,Cost Accountant,Financial Services,High Net Worth,N,No,13,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",663 Bellgrove Parkway,VIC,Australia,35,
115,Alberik,Mereweather,Male,77,12/21/1981,Account Executive,Health,Mass Customer,N,No,18,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,$445.21,27 Evergreen Terrace,NSW,Australia,36,
533,Conny,Shearmer,Male,40,12/14/1981,Database Administrator III,Retail,Mass Customer,N,No,11,Solex,Standard,medium,medium,"$1,945.43",$333.18,"$1,612.25",90609 Charing Cross Lane,NSW,Australia,36,
2922,Wallache,Tatlow,Male,34,12/10/1981,Sales Associate,Manufacturing,Affluent Customer,N,Yes,10,WeareA2B,Standard,medium,medium,"$1,807.45",$778.69,"$1,028.76",050 Buell Lane,QLD,Australia,36,
198,Vanya,Gumb,Female,82,11/29/1981,Assistant Media Planner,Entertainment,Mass Customer,N,No,16,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,915 Thackeray Junction,NSW,Australia,36,
1594,Rolando,Amyes,Male,62,11/26/1981,Human Resources Manager,Property,Mass Customer,N,No,7,WeareA2B,Standard,medium,medium,"$1,762.96",$950.52,$812.44,62 Steensland Road,QLD,Australia,36,
1163,Manolo,Dwire,Male,77,11/13/1981,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,Giant Bicycles,Road,medium,medium,"$1,538.99",$829.65,$709.34,3903 Messerschmidt Park,NSW,Australia,36,
40,Tomasine,Jerche,Female,91,10/27/1981,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,14,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,$737.57,9 Dawn Court,QLD,Australia,36,
628,Mallissa,Gillespie,Female,14,10/24/1981,Actuary,Financial Services,Mass Customer,N,No,13,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,"$1,010.02",656 Bartelt Parkway,VIC,Australia,36,
3646,Allene,Pauly,Female,0,10/22/1981,Social Worker,Health,Mass Customer,N,No,4,Solex,Standard,medium,medium,$71.49,$53.62,$17.87,227 Havey Trail,NSW,Australia,36,
44,Neron,Verick,Male,63,10/18/1981,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17,Giant Bicycles,Standard,high,medium,"$1,179.00",$707.40,$471.60,20 Del Mar Circle,NSW,Australia,36,
2217,Kristofor,Juris,Male,98,10/17/1981,Paralegal,Financial Services,Mass Customer,N,No,16,Norco Bicycles,Standard,medium,medium,$360.40,$270.30,$90.10,6002 Del Sol Trail,VIC,Australia,36,
853,Nolana,Rotter,Female,26,10/4/1981,Media Manager I,Retail,Mass Customer,N,Yes,16,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,966 Emmet Trail,VIC,Australia,36,
1652,Ulrikaumeko,Heffernon,Female,53,9/24/1981,Operator,Manufacturing,High Net Worth,N,Yes,7,Norco Bicycles,Standard,low,medium,$363.01,$290.41,$72.60,761 Bellgrove Lane,NSW,Australia,36,
279,Tamera,Hinckes,Female,0,9/9/1981,Web Designer I,Manufacturing,Mass Customer,N,No,11,WeareA2B,Standard,medium,medium,$60.34,$45.26,$15.08,85957 Basil Way,VIC,Australia,36,
397,Nerissa,Foote,Female,86,9/2/1981,Paralegal,Financial Services,Affluent Customer,N,Yes,5,Giant Bicycles,Standard,medium,large,"$1,812.75",$582.48,"$1,230.27",52726 High Crossing Junction,VIC,Australia,36,
1328,Stavro,Gargett,Male,19,9/2/1981,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",$195.34,14796 Ramsey Street,NSW,Australia,36,
3249,Cortney,Leet,Female,46,8/23/1981,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14,OHM Cycles,Standard,high,medium,"$2,005.66","$1,203.40",$802.26,39677 Emmet Terrace,NSW,Australia,36,
3263,Quentin,Forte,Female,37,8/21/1981,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,$445.21,5 Farmco Way,NSW,Australia,36,
2535,Butch,Broadnicke,Male,53,8/20/1981,Accountant III,Financial Services,Affluent Customer,N,No,13,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,82 8th Alley,QLD,Australia,36,
2531,Brendan,Verbeke,Male,48,8/20/1981,Teacher,Property,High Net Worth,N,Yes,8,Norco Bicycles,Standard,medium,small,"$1,216.14","$1,082.36",$133.78,34 Colorado Pass,NSW,Australia,36,
2493,Rey,Collum,Male,56,8/19/1981,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,"$1,295.43",8739 Service Park,NSW,Australia,36,
891,Talbot,Andrioni,Male,21,8/6/1981,Occupational Therapist,Health,High Net Worth,N,Yes,9,Giant Bicycles,Road,medium,medium,$792.90,$594.68,$198.22,39 3rd Drive,NSW,Australia,36,
2785,Gennifer,Baily,Female,9,7/31/1981,Human Resources Manager,Financial Services,Mass Customer,N,No,8,Norco Bicycles,Road,medium,medium,"$1,036.59",$206.35,$830.24,5814 Bunker Hill Street,VIC,Australia,36,
1743,Pall,Creek,Male,80,7/25/1981,Director of Sales,Manufacturing,Affluent Customer,N,Yes,8,OHM Cycles,Road,high,large,$12.01,$7.21,$4.80,956 Mccormick Place,QLD,Australia,36,
821,Gregoor,Aronovitz,Male,41,7/24/1981,Financial Analyst,Financial Services,Mass Customer,N,Yes,7,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,$445.21,9527 Ridgeway Street,NSW,Australia,36,
972,Dena,Crewdson,Female,81,7/23/1981,Project Manager,Retail,Mass Customer,N,Yes,10,Giant Bicycles,Standard,medium,large,"$1,765.30",$709.48,"$1,055.82",62117 Trailsway Place,VIC,Australia,36,
189,Umberto,Torricella,Male,73,7/19/1981,Safety Technician I,Financial Services,Affluent Customer,N,No,10,Solex,Standard,medium,medium,$71.49,$53.62,$17.87,5463 Arapahoe Point,QLD,Australia,36,
997,Ambros,Kernes,Male,30,7/3/1981,Teacher,Telecommunications,Mass Customer,N,Yes,13,OHM Cycles,Standard,low,medium,$71.16,$56.93,$14.23,952 Fairview Hill,VIC,Australia,36,
2873,Elvina,Saiger,Female,59,6/25/1981,Cost Accountant,Financial Services,Mass Customer,N,No,13,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,43491 Jenifer Street,NSW,Australia,36,
2393,Dorian,Colledge,Female,68,6/21/1981,Registered Nurse,Health,High Net Worth,N,Yes,11,Trek Bicycles,Mountain,low,medium,$574.64,$459.71,$114.93,808 Debra Center,VIC,Australia,36,
1580,Laird,Prover,Male,23,6/21/1981,Associate Professor,Retail,High Net Worth,N,No,5,WeareA2B,Standard,medium,medium,"$1,065.03",$230.09,$834.94,8 Superior Hill,NSW,Australia,36,
1648,Prissie,Dyde,Female,22,6/9/1981,VP Accounting,Financial Services,Mass Customer,N,No,8,WeareA2B,Standard,medium,medium,$60.34,$45.26,$15.08,033 Loftsgordon Center,NSW,Australia,36,
830,Jayson,Chilcott,Male,58,5/31/1981,VP Quality Control,Manufacturing,Affluent Customer,N,No,6,Solex,Touring,medium,large,"$2,083.94",$675.03,"$1,408.91",572 Gerald Trail,NSW,Australia,36,
3922,Frans,Whitecross,Male,90,5/29/1981,Tax Accountant,Financial Services,Mass Customer,N,Yes,3,OHM Cycles,Touring,low,medium,"$1,073.07",$933.84,$139.23,53485 Sycamore Junction,VIC,Australia,36,
2412,Tiffi,Havercroft,Female,77,5/26/1981,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",0005 Independence Drive,NSW,Australia,36,
3485,Berthe,Ludwell,Female,11,5/21/1981,Account Representative II,Financial Services,High Net Worth,N,Yes,9,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,$641.64,9 Northfield Circle,NSW,Australia,36,
3427,Mace,Edington,Male,67,5/19/1981,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,37817 Burning Wood Circle,NSW,Australia,36,
2379,Trixie,Piscopiello,Female,85,5/5/1981,Occupational Therapist,Health,Affluent Customer,N,Yes,15,OHM Cycles,Road,medium,medium,"$1,280.28",$829.51,$450.77,644 Mcbride Street,NSW,Australia,36,
748,Linet,Postill,Female,51,4/21/1981,VP Marketing,Financial Services,High Net Worth,N,No,7,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",8492 Autumn Leaf Center,VIC,Australia,36,
3815,Jayson,Gasparro,Male,99,4/19/1981,Librarian,Entertainment,Mass Customer,N,Yes,5,Norco Bicycles,Standard,low,medium,$958.74,$748.90,$209.84,4 Kennedy Trail,VIC,Australia,36,
349,Vinnie,Usherwood,Female,35,4/15/1981,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,$641.64,303 Michigan Avenue,VIC,Australia,36,
743,Pattin,Morican,Male,89,4/6/1981,VP Accounting,Financial Services,Mass Customer,N,Yes,13,Norco Bicycles,Road,medium,medium,$544.05,$376.84,$167.21,67 Hooker Place,NSW,Australia,36,
3195,Vickie,West,Female,4,3/30/1981,Tax Accountant,Manufacturing,Mass Customer,N,No,18,OHM Cycles,Road,high,large,$12.01,$7.21,$4.80,4543 Service Terrace,NSW,Australia,36,
2717,Frederic,McGown,Male,31,3/25/1981,Registered Nurse,Health,Mass Customer,N,No,13,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",$182.81,367 Algoma Lane,NSW,Australia,36,
3737,Elyssa,De Witt,Female,86,3/21/1981,Design Engineer,Manufacturing,Affluent Customer,N,No,8,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",8300 Vermont Center,VIC,Australia,36,
1226,Constantia,Sirr,Female,32,3/16/1981,Director of Sales,Health,Mass Customer,N,Yes,13,Giant Bicycles,Standard,medium,medium,$230.91,$173.18,$57.73,22774 Pennsylvania Hill,NSW,Australia,36,
346,Timmie,Eisikowitz,Male,68,3/15/1981,Financial Analyst,Financial Services,Mass Customer,N,No,3,WeareA2B,Touring,medium,large,"$1,890.39",$260.14,"$1,630.25",92344 Oakridge Drive,QLD,Australia,36,
3660,Gradeigh,Hothersall,Male,99,3/14/1981,Administrative Assistant IV,Financial Services,Mass Customer,N,No,7,Giant Bicycles,Standard,medium,large,"$1,812.75",$582.48,"$1,230.27",26 Lotheville Court,NSW,Australia,36,
2290,Myca,Standley,Male,18,3/10/1981,Account Executive,Manufacturing,Mass Customer,N,Yes,5,OHM Cycles,Standard,medium,medium,$795.34,$101.58,$693.76,16 Dwight Court,NSW,Australia,36,
